Z,DIST
7.796,8883.137
7.797,8883.436
7.798,8883.735
7.799,8884.034
7.800,8884.333
7.801,8884.632
7.802,8884.931
7.803,8885.230
7.804,8885.529
7.805,8885.828
7.806,8886.127
7.807,8886.425
7.808,8886.724
7.809,8887.023
7.810,8887.321
7.811,8887.620
7.812,8887.918
7.813,8888.217
7.814,8888.515
7.815,8888.813
7.816,8889.112
7.817,8889.410
7.818,8889.708
7.819,8890.006
7.820,8890.304
7.821,8890.602
7.822,8890.900
7.823,8891.198
7.824,8891.496
7.825,8891.794
7.826,8892.092
7.827,8892.389
7.828,8892.687
7.829,8892.985
7.830,8893.282
7.831,8893.580
7.832,8893.877
7.833,8894.174
7.834,8894.472
7.835,8894.769
7.836,8895.066
7.837,8895.364
7.838,8895.661
7.839,8895.958
7.840,8896.255
7.841,8896.552
7.842,8896.849
7.843,8897.146
7.844,8897.443
7.845,8897.740
7.846,8898.036
7.847,8898.333
7.848,8898.630
7.849,8898.926
7.850,8899.223
7.851,8899.519
7.852,8899.816
7.853,8900.112
7.854,8900.409
7.855,8900.705
7.856,8901.001
7.857,8901.297
7.858,8901.594
7.859,8901.890
7.860,8902.186
7.861,8902.482
7.862,8902.778
7.863,8903.074
7.864,8903.369
7.865,8903.665
7.866,8903.961
7.867,8904.257
7.868,8904.552
7.869,8904.848
7.870,8905.144
7.871,8905.439
7.872,8905.735
7.873,8906.030
7.874,8906.325
7.875,8906.621
7.876,8906.916
7.877,8907.211
7.878,8907.506
7.879,8907.801
7.880,8908.096
7.881,8908.391
7.882,8908.686
7.883,8908.981
7.884,8909.276
7.885,8909.571
7.886,8909.866
7.887,8910.160
7.888,8910.455
7.889,8910.750
7.890,8911.044
7.891,8911.339
7.892,8911.633
7.893,8911.928
7.894,8912.222
7.895,8912.516
7.896,8912.811
7.897,8913.105
7.898,8913.399
7.899,8913.693
7.900,8913.987
7.901,8914.281
7.902,8914.575
7.903,8914.869
7.904,8915.163
7.905,8915.457
7.906,8915.751
7.907,8916.044
7.908,8916.338
7.909,8916.632
7.910,8916.925
7.911,8917.219
7.912,8917.512
7.913,8917.806
7.914,8918.099
7.915,8918.392
7.916,8918.686
7.917,8918.979
7.918,8919.272
7.919,8919.565
7.920,8919.858
7.921,8920.151
7.922,8920.444
7.923,8920.737
7.924,8921.030
7.925,8921.323
7.926,8921.616
7.927,8921.909
7.928,8922.201
7.929,8922.494
7.930,8922.787
7.931,8923.079
7.932,8923.372
7.933,8923.664
7.934,8923.956
7.935,8924.249
7.936,8924.541
7.937,8924.833
7.938,8925.126
7.939,8925.418
7.940,8925.710
7.941,8926.002
7.942,8926.294
7.943,8926.586
7.944,8926.878
7.945,8927.170
7.946,8927.461
7.947,8927.753
7.948,8928.045
7.949,8928.337
7.950,8928.628
7.951,8928.920
7.952,8929.211
7.953,8929.503
7.954,8929.794
7.955,8930.086
7.956,8930.377
7.957,8930.668
7.958,8930.959
7.959,8931.251
7.960,8931.542
7.961,8931.833
7.962,8932.124
7.963,8932.415
7.964,8932.706
7.965,8932.997
7.966,8933.288
7.967,8933.578
7.968,8933.869
7.969,8934.160
7.970,8934.450
7.971,8934.741
7.972,8935.032
7.973,8935.322
7.974,8935.612
7.975,8935.903
7.976,8936.193
7.977,8936.484
7.978,8936.774
7.979,8937.064
7.980,8937.354
7.981,8937.644
7.982,8937.934
7.983,8938.224
7.984,8938.514
7.985,8938.804
7.986,8939.094
7.987,8939.384
7.988,8939.674
7.989,8939.964
7.990,8940.253
7.991,8940.543
7.992,8940.832
7.993,8941.122
7.994,8941.411
7.995,8941.701
7.996,8941.990
7.997,8942.280
7.998,8942.569
7.999,8942.858
8.000,8943.147
8.001,8943.437
8.002,8943.726
8.003,8944.015
8.004,8944.304
8.005,8944.593
8.006,8944.882
8.007,8945.170
8.008,8945.459
8.009,8945.748
8.010,8946.037
8.011,8946.325
8.012,8946.614
8.013,8946.903
8.014,8947.191
8.015,8947.480
8.016,8947.768
8.017,8948.056
8.018,8948.345
8.019,8948.633
8.020,8948.921
8.021,8949.209
8.022,8949.498
8.023,8949.786
8.024,8950.074
8.025,8950.362
8.026,8950.650
8.027,8950.938
8.028,8951.225
8.029,8951.513
8.030,8951.801
8.031,8952.089
8.032,8952.376
8.033,8952.664
8.034,8952.952
8.035,8953.239
8.036,8953.527
8.037,8953.814
8.038,8954.101
8.039,8954.389
8.040,8954.676
8.041,8954.963
8.042,8955.251
8.043,8955.538
8.044,8955.825
8.045,8956.112
8.046,8956.399
8.047,8956.686
8.048,8956.973
8.049,8957.260
8.050,8957.546
8.051,8957.833
8.052,8958.120
8.053,8958.407
8.054,8958.693
8.055,8958.980
8.056,8959.266
8.057,8959.553
8.058,8959.839
8.059,8960.126
8.060,8960.412
8.061,8960.698
8.062,8960.984
8.063,8961.271
8.064,8961.557
8.065,8961.843
8.066,8962.129
8.067,8962.415
8.068,8962.701
8.069,8962.987
8.070,8963.273
8.071,8963.559
8.072,8963.844
8.073,8964.130
8.074,8964.416
8.075,8964.701
8.076,8964.987
8.077,8965.272
8.078,8965.558
8.079,8965.843
8.080,8966.129
8.081,8966.414
8.082,8966.699
8.083,8966.985
8.084,8967.270
8.085,8967.555
8.086,8967.840
8.087,8968.125
8.088,8968.410
8.089,8968.695
8.090,8968.980
8.091,8969.265
8.092,8969.550
8.093,8969.835
8.094,8970.119
8.095,8970.404
8.096,8970.689
8.097,8970.973
8.098,8971.258
8.099,8971.542
8.100,8971.827
8.101,8972.111
8.102,8972.396
8.103,8972.680
8.104,8972.964
8.105,8973.249
8.106,8973.533
8.107,8973.817
8.108,8974.101
8.109,8974.385
8.110,8974.669
8.111,8974.953
8.112,8975.237
8.113,8975.521
8.114,8975.804
8.115,8976.088
8.116,8976.372
8.117,8976.656
8.118,8976.939
8.119,8977.223
8.120,8977.506
8.121,8977.790
8.122,8978.073
8.123,8978.357
8.124,8978.640
8.125,8978.923
8.126,8979.206
8.127,8979.490
8.128,8979.773
8.129,8980.056
8.130,8980.339
8.131,8980.622
8.132,8980.905
8.133,8981.188
8.134,8981.471
8.135,8981.754
8.136,8982.036
8.137,8982.319
8.138,8982.602
8.139,8982.885
8.140,8983.167
8.141,8983.450
8.142,8983.732
8.143,8984.015
8.144,8984.297
8.145,8984.579
8.146,8984.862
8.147,8985.144
8.148,8985.426
8.149,8985.708
8.150,8985.991
8.151,8986.273
8.152,8986.555
8.153,8986.837
8.154,8987.119
8.155,8987.401
8.156,8987.682
8.157,8987.964
8.158,8988.246
8.159,8988.528
8.160,8988.809
8.161,8989.091
8.162,8989.373
8.163,8989.654
8.164,8989.936
8.165,8990.217
8.166,8990.499
8.167,8990.780
8.168,8991.061
8.169,8991.342
8.170,8991.624
8.171,8991.905
8.172,8992.186
8.173,8992.467
8.174,8992.748
8.175,8993.029
8.176,8993.310
8.177,8993.591
8.178,8993.872
8.179,8994.153
8.180,8994.433
8.181,8994.714
8.182,8994.995
8.183,8995.275
8.184,8995.556
8.185,8995.836
8.186,8996.117
8.187,8996.397
8.188,8996.678
8.189,8996.958
8.190,8997.238
8.191,8997.519
8.192,8997.799
8.193,8998.079
8.194,8998.359
8.195,8998.639
8.196,8998.919
8.197,8999.199
8.198,8999.479
8.199,8999.759
8.200,9000.039
8.201,9000.319
8.202,9000.599
8.203,9000.878
8.204,9001.158
8.205,9001.438
8.206,9001.717
8.207,9001.997
8.208,9002.276
8.209,9002.556
8.210,9002.835
8.211,9003.114
8.212,9003.394
8.213,9003.673
8.214,9003.952
8.215,9004.231
8.216,9004.510
8.217,9004.789
8.218,9005.068
8.219,9005.347
8.220,9005.626
8.221,9005.905
8.222,9006.184
8.223,9006.463
8.224,9006.742
8.225,9007.020
8.226,9007.299
8.227,9007.578
8.228,9007.856
8.229,9008.135
8.230,9008.413
8.231,9008.692
8.232,9008.970
8.233,9009.248
8.234,9009.527
8.235,9009.805
8.236,9010.083
8.237,9010.361
8.238,9010.640
8.239,9010.918
8.240,9011.196
8.241,9011.474
8.242,9011.752
8.243,9012.030
8.244,9012.307
8.245,9012.585
8.246,9012.863
8.247,9013.141
8.248,9013.418
8.249,9013.696
8.250,9013.974
8.251,9014.251
8.252,9014.529
8.253,9014.806
8.254,9015.083
8.255,9015.361
8.256,9015.638
8.257,9015.915
8.258,9016.193
8.259,9016.470
8.260,9016.747
8.261,9017.024
8.262,9017.301
8.263,9017.578
8.264,9017.855
8.265,9018.132
8.266,9018.409
8.267,9018.686
8.268,9018.963
8.269,9019.239
8.270,9019.516
8.271,9019.793
8.272,9020.069
8.273,9020.346
8.274,9020.622
8.275,9020.899
8.276,9021.175
8.277,9021.452
8.278,9021.728
8.279,9022.004
8.280,9022.280
8.281,9022.557
8.282,9022.833
8.283,9023.109
8.284,9023.385
8.285,9023.661
8.286,9023.937
8.287,9024.213
8.288,9024.489
8.289,9024.765
8.290,9025.040
8.291,9025.316
8.292,9025.592
8.293,9025.868
8.294,9026.143
8.295,9026.419
8.296,9026.694
8.297,9026.970
8.298,9027.245
8.299,9027.521
8.300,9027.796
8.301,9028.071
8.302,9028.347
8.303,9028.622
8.304,9028.897
8.305,9029.172
8.306,9029.447
8.307,9029.722
8.308,9029.997
8.309,9030.272
8.310,9030.547
8.311,9030.822
8.312,9031.097
8.313,9031.372
8.314,9031.646
8.315,9031.921
8.316,9032.196
8.317,9032.470
8.318,9032.745
8.319,9033.019
8.320,9033.294
8.321,9033.568
8.322,9033.843
8.323,9034.117
8.324,9034.391
8.325,9034.666
8.326,9034.940
8.327,9035.214
8.328,9035.488
8.329,9035.762
8.330,9036.036
8.331,9036.310
8.332,9036.584
8.333,9036.858
8.334,9037.132
8.335,9037.406
8.336,9037.680
8.337,9037.953
8.338,9038.227
8.339,9038.501
8.340,9038.774
8.341,9039.048
8.342,9039.321
8.343,9039.595
8.344,9039.868
8.345,9040.142
8.346,9040.415
8.347,9040.688
8.348,9040.961
8.349,9041.235
8.350,9041.508
8.351,9041.781
8.352,9042.054
8.353,9042.327
8.354,9042.600
8.355,9042.873
8.356,9043.146
8.357,9043.419
8.358,9043.691
8.359,9043.964
8.360,9044.237
8.361,9044.510
8.362,9044.782
8.363,9045.055
8.364,9045.327
8.365,9045.600
8.366,9045.872
8.367,9046.145
8.368,9046.417
8.369,9046.689
8.370,9046.962
8.371,9047.234
8.372,9047.506
8.373,9047.778
8.374,9048.050
8.375,9048.323
8.376,9048.595
8.377,9048.867
8.378,9049.138
8.379,9049.410
8.380,9049.682
8.381,9049.954
8.382,9050.226
8.383,9050.498
8.384,9050.769
8.385,9051.041
8.386,9051.312
8.387,9051.584
8.388,9051.856
8.389,9052.127
8.390,9052.398
8.391,9052.670
8.392,9052.941
8.393,9053.212
8.394,9053.484
8.395,9053.755
8.396,9054.026
8.397,9054.297
8.398,9054.568
8.399,9054.839
8.400,9055.110
8.401,9055.381
8.402,9055.652
8.403,9055.923
8.404,9056.194
8.405,9056.465
8.406,9056.735
8.407,9057.006
8.408,9057.277
8.409,9057.547
8.410,9057.818
8.411,9058.088
8.412,9058.359
8.413,9058.629
8.414,9058.900
8.415,9059.170
8.416,9059.440
8.417,9059.710
8.418,9059.981
8.419,9060.251
8.420,9060.521
8.421,9060.791
8.422,9061.061
8.423,9061.331
8.424,9061.601
8.425,9061.871
8.426,9062.141
8.427,9062.411
8.428,9062.680
8.429,9062.950
8.430,9063.220
8.431,9063.490
8.432,9063.759
8.433,9064.029
8.434,9064.298
8.435,9064.568
8.436,9064.837
8.437,9065.107
8.438,9065.376
8.439,9065.645
8.440,9065.914
8.441,9066.184
8.442,9066.453
8.443,9066.722
8.444,9066.991
8.445,9067.260
8.446,9067.529
8.447,9067.798
8.448,9068.067
8.449,9068.336
8.450,9068.605
8.451,9068.874
8.452,9069.142
8.453,9069.411
8.454,9069.680
8.455,9069.948
8.456,9070.217
8.457,9070.486
8.458,9070.754
8.459,9071.023
8.460,9071.291
8.461,9071.559
8.462,9071.828
8.463,9072.096
8.464,9072.364
8.465,9072.632
8.466,9072.901
8.467,9073.169
8.468,9073.437
8.469,9073.705
8.470,9073.973
8.471,9074.241
8.472,9074.509
8.473,9074.777
8.474,9075.044
8.475,9075.312
8.476,9075.580
8.477,9075.848
8.478,9076.115
8.479,9076.383
8.480,9076.651
8.481,9076.918
8.482,9077.186
8.483,9077.453
8.484,9077.720
8.485,9077.988
8.486,9078.255
8.487,9078.522
8.488,9078.790
8.489,9079.057
8.490,9079.324
8.491,9079.591
8.492,9079.858
8.493,9080.125
8.494,9080.392
8.495,9080.659
8.496,9080.926
8.497,9081.193
8.498,9081.460
8.499,9081.726
8.500,9081.993
8.501,9082.260
8.502,9082.526
8.503,9082.793
8.504,9083.060
8.505,9083.326
8.506,9083.593
8.507,9083.859
8.508,9084.125
8.509,9084.392
8.510,9084.658
8.511,9084.924
8.512,9085.191
8.513,9085.457
8.514,9085.723
8.515,9085.989
8.516,9086.255
8.517,9086.521
8.518,9086.787
8.519,9087.053
8.520,9087.319
8.521,9087.585
8.522,9087.851
8.523,9088.116
8.524,9088.382
8.525,9088.648
8.526,9088.913
8.527,9089.179
8.528,9089.445
8.529,9089.710
8.530,9089.976
8.531,9090.241
8.532,9090.506
8.533,9090.772
8.534,9091.037
8.535,9091.302
8.536,9091.568
8.537,9091.833
8.538,9092.098
8.539,9092.363
8.540,9092.628
8.541,9092.893
8.542,9093.158
8.543,9093.423
8.544,9093.688
8.545,9093.953
8.546,9094.218
8.547,9094.482
8.548,9094.747
8.549,9095.012
8.550,9095.276
8.551,9095.541
8.552,9095.806
8.553,9096.070
8.554,9096.335
8.555,9096.599
8.556,9096.863
8.557,9097.128
8.558,9097.392
8.559,9097.656
8.560,9097.921
8.561,9098.185
8.562,9098.449
8.563,9098.713
8.564,9098.977
8.565,9099.241
8.566,9099.505
8.567,9099.769
8.568,9100.033
8.569,9100.297
8.570,9100.561
8.571,9100.824
8.572,9101.088
8.573,9101.352
8.574,9101.615
8.575,9101.879
8.576,9102.143
8.577,9102.406
8.578,9102.670
8.579,9102.933
8.580,9103.196
8.581,9103.460
8.582,9103.723
8.583,9103.986
8.584,9104.250
8.585,9104.513
8.586,9104.776
8.587,9105.039
8.588,9105.302
8.589,9105.565
8.590,9105.828
8.591,9106.091
8.592,9106.354
8.593,9106.617
8.594,9106.880
8.595,9107.143
8.596,9107.405
8.597,9107.668
8.598,9107.931
8.599,9108.193
8.600,9108.456
8.601,9108.719
8.602,9108.981
8.603,9109.243
8.604,9109.506
8.605,9109.768
8.606,9110.031
8.607,9110.293
8.608,9110.555
8.609,9110.817
8.610,9111.080
8.611,9111.342
8.612,9111.604
8.613,9111.866
8.614,9112.128
8.615,9112.390
8.616,9112.652
8.617,9112.914
8.618,9113.176
8.619,9113.437
8.620,9113.699
8.621,9113.961
8.622,9114.223
8.623,9114.484
8.624,9114.746
8.625,9115.007
8.626,9115.269
8.627,9115.530
8.628,9115.792
8.629,9116.053
8.630,9116.315
8.631,9116.576
8.632,9116.837
8.633,9117.098
8.634,9117.360
8.635,9117.621
8.636,9117.882
8.637,9118.143
8.638,9118.404
8.639,9118.665
8.640,9118.926
8.641,9119.187
8.642,9119.448
8.643,9119.709
8.644,9119.969
8.645,9120.230
8.646,9120.491
8.647,9120.752
8.648,9121.012
8.649,9121.273
8.650,9121.533
8.651,9121.794
8.652,9122.054
8.653,9122.315
8.654,9122.575
8.655,9122.835
8.656,9123.096
8.657,9123.356
8.658,9123.616
8.659,9123.876
8.660,9124.137
8.661,9124.397
8.662,9124.657
8.663,9124.917
8.664,9125.177
8.665,9125.437
8.666,9125.697
8.667,9125.956
8.668,9126.216
8.669,9126.476
8.670,9126.736
8.671,9126.996
8.672,9127.255
8.673,9127.515
8.674,9127.774
8.675,9128.034
8.676,9128.293
8.677,9128.553
8.678,9128.812
8.679,9129.072
8.680,9129.331
8.681,9129.590
8.682,9129.850
8.683,9130.109
8.684,9130.368
8.685,9130.627
8.686,9130.886
8.687,9131.145
8.688,9131.404
8.689,9131.663
8.690,9131.922
8.691,9132.181
8.692,9132.440
8.693,9132.699
8.694,9132.958
8.695,9133.216
8.696,9133.475
8.697,9133.734
8.698,9133.992
8.699,9134.251
8.700,9134.510
8.701,9134.768
8.702,9135.027
8.703,9135.285
8.704,9135.543
8.705,9135.802
8.706,9136.060
8.707,9136.318
8.708,9136.577
8.709,9136.835
8.710,9137.093
8.711,9137.351
8.712,9137.609
8.713,9137.867
8.714,9138.125
8.715,9138.383
8.716,9138.641
8.717,9138.899
8.718,9139.157
8.719,9139.414
8.720,9139.672
8.721,9139.930
8.722,9140.187
8.723,9140.445
8.724,9140.703
8.725,9140.960
8.726,9141.218
8.727,9141.475
8.728,9141.733
8.729,9141.990
8.730,9142.247
8.731,9142.505
8.732,9142.762
8.733,9143.019
8.734,9143.276
8.735,9143.534
8.736,9143.791
8.737,9144.048
8.738,9144.305
8.739,9144.562
8.740,9144.819
8.741,9145.076
8.742,9145.333
8.743,9145.589
8.744,9145.846
8.745,9146.103
8.746,9146.360
8.747,9146.616
8.748,9146.873
8.749,9147.130
8.750,9147.386
8.751,9147.643
8.752,9147.899
8.753,9148.156
8.754,9148.412
8.755,9148.668
8.756,9148.925
8.757,9149.181
8.758,9149.437
8.759,9149.693
8.760,9149.950
8.761,9150.206
8.762,9150.462
8.763,9150.718
8.764,9150.974
8.765,9151.230
8.766,9151.486
8.767,9151.742
8.768,9151.998
8.769,9152.253
8.770,9152.509
8.771,9152.765
8.772,9153.021
8.773,9153.276
8.774,9153.532
8.775,9153.787
8.776,9154.043
8.777,9154.299
8.778,9154.554
8.779,9154.809
8.780,9155.065
8.781,9155.320
8.782,9155.575
8.783,9155.831
8.784,9156.086
8.785,9156.341
8.786,9156.596
8.787,9156.851
8.788,9157.106
8.789,9157.362
8.790,9157.617
8.791,9157.871
8.792,9158.126
8.793,9158.381
8.794,9158.636
8.795,9158.891
8.796,9159.146
8.797,9159.400
8.798,9159.655
8.799,9159.910
8.800,9160.164
8.801,9160.419
8.802,9160.673
8.803,9160.928
8.804,9161.182
8.805,9161.437
8.806,9161.691
8.807,9161.946
8.808,9162.200
8.809,9162.454
8.810,9162.708
8.811,9162.962
8.812,9163.217
8.813,9163.471
8.814,9163.725
8.815,9163.979
8.816,9164.233
8.817,9164.487
8.818,9164.741
8.819,9164.994
8.820,9165.248
8.821,9165.502
8.822,9165.756
8.823,9166.010
8.824,9166.263
8.825,9166.517
8.826,9166.771
8.827,9167.024
8.828,9167.278
8.829,9167.531
8.830,9167.785
8.831,9168.038
8.832,9168.291
8.833,9168.545
8.834,9168.798
8.835,9169.051
8.836,9169.304
8.837,9169.558
8.838,9169.811
8.839,9170.064
8.840,9170.317
8.841,9170.570
8.842,9170.823
8.843,9171.076
8.844,9171.329
8.845,9171.582
8.846,9171.834
8.847,9172.087
8.848,9172.340
8.849,9172.593
8.850,9172.845
8.851,9173.098
8.852,9173.351
8.853,9173.603
8.854,9173.856
8.855,9174.108
8.856,9174.361
8.857,9174.613
8.858,9174.865
8.859,9175.118
8.860,9175.370
8.861,9175.622
8.862,9175.874
8.863,9176.127
8.864,9176.379
8.865,9176.631
8.866,9176.883
8.867,9177.135
8.868,9177.387
8.869,9177.639
8.870,9177.891
8.871,9178.143
8.872,9178.394
8.873,9178.646
8.874,9178.898
8.875,9179.150
8.876,9179.401
8.877,9179.653
8.878,9179.905
8.879,9180.156
8.880,9180.408
8.881,9180.659
8.882,9180.911
8.883,9181.162
8.884,9181.413
8.885,9181.665
8.886,9181.916
8.887,9182.167
8.888,9182.419
8.889,9182.670
8.890,9182.921
8.891,9183.172
8.892,9183.423
8.893,9183.674
8.894,9183.925
8.895,9184.176
8.896,9184.427
8.897,9184.678
8.898,9184.929
8.899,9185.180
8.900,9185.430
8.901,9185.681
8.902,9185.932
8.903,9186.182
8.904,9186.433
8.905,9186.684
8.906,9186.934
8.907,9187.185
8.908,9187.435
8.909,9187.686
8.910,9187.936
8.911,9188.186
8.912,9188.437
8.913,9188.687
8.914,9188.937
8.915,9189.187
8.916,9189.437
8.917,9189.688
8.918,9189.938
8.919,9190.188
8.920,9190.438
8.921,9190.688
8.922,9190.938
8.923,9191.188
8.924,9191.437
8.925,9191.687
8.926,9191.937
8.927,9192.187
8.928,9192.436
8.929,9192.686
8.930,9192.936
8.931,9193.185
8.932,9193.435
8.933,9193.684
8.934,9193.934
8.935,9194.183
8.936,9194.433
8.937,9194.682
8.938,9194.931
8.939,9195.181
8.940,9195.430
8.941,9195.679
8.942,9195.928
8.943,9196.178
8.944,9196.427
8.945,9196.676
8.946,9196.925
8.947,9197.174
8.948,9197.423
8.949,9197.672
8.950,9197.921
8.951,9198.169
8.952,9198.418
8.953,9198.667
8.954,9198.916
8.955,9199.164
8.956,9199.413
8.957,9199.662
8.958,9199.910
8.959,9200.159
8.960,9200.407
8.961,9200.656
8.962,9200.904
8.963,9201.153
8.964,9201.401
8.965,9201.649
8.966,9201.898
8.967,9202.146
8.968,9202.394
8.969,9202.642
8.970,9202.890
8.971,9203.138
8.972,9203.387
8.973,9203.635
8.974,9203.883
8.975,9204.131
8.976,9204.378
8.977,9204.626
8.978,9204.874
8.979,9205.122
8.980,9205.370
8.981,9205.617
8.982,9205.865
8.983,9206.113
8.984,9206.360
8.985,9206.608
8.986,9206.856
8.987,9207.103
8.988,9207.350
8.989,9207.598
8.990,9207.845
8.991,9208.093
8.992,9208.340
8.993,9208.587
8.994,9208.835
8.995,9209.082
8.996,9209.329
8.997,9209.576
8.998,9209.823
8.999,9210.070
9.000,9210.317
9.001,9210.564
9.002,9210.811
9.003,9211.058
9.004,9211.305
9.005,9211.552
9.006,9211.799
9.007,9212.045
9.008,9212.292
9.009,9212.539
9.010,9212.785
9.011,9213.032
9.012,9213.279
9.013,9213.525
9.014,9213.772
9.015,9214.018
9.016,9214.265
9.017,9214.511
9.018,9214.757
9.019,9215.004
9.020,9215.250
9.021,9215.496
9.022,9215.742
9.023,9215.989
9.024,9216.235
9.025,9216.481
9.026,9216.727
9.027,9216.973
9.028,9217.219
9.029,9217.465
9.030,9217.711
9.031,9217.957
9.032,9218.203
9.033,9218.448
9.034,9218.694
9.035,9218.940
9.036,9219.186
9.037,9219.431
9.038,9219.677
9.039,9219.922
9.040,9220.168
9.041,9220.413
9.042,9220.659
9.043,9220.904
9.044,9221.150
9.045,9221.395
9.046,9221.640
9.047,9221.886
9.048,9222.131
9.049,9222.376
9.050,9222.621
9.051,9222.867
9.052,9223.112
9.053,9223.357
9.054,9223.602
9.055,9223.847
9.056,9224.092
9.057,9224.337
9.058,9224.582
9.059,9224.826
9.060,9225.071
9.061,9225.316
9.062,9225.561
9.063,9225.806
9.064,9226.050
9.065,9226.295
9.066,9226.539
9.067,9226.784
9.068,9227.029
9.069,9227.273
9.070,9227.518
9.071,9227.762
9.072,9228.006
9.073,9228.251
9.074,9228.495
9.075,9228.739
9.076,9228.984
9.077,9229.228
9.078,9229.472
9.079,9229.716
9.080,9229.960
9.081,9230.204
9.082,9230.448
9.083,9230.692
9.084,9230.936
9.085,9231.180
9.086,9231.424
9.087,9231.668
9.088,9231.912
9.089,9232.155
9.090,9232.399
9.091,9232.643
9.092,9232.886
9.093,9233.130
9.094,9233.374
9.095,9233.617
9.096,9233.861
9.097,9234.104
9.098,9234.348
9.099,9234.591
9.100,9234.834
9.101,9235.078
9.102,9235.321
9.103,9235.564
9.104,9235.808
9.105,9236.051
9.106,9236.294
9.107,9236.537
9.108,9236.780
9.109,9237.023
9.110,9237.266
9.111,9237.509
9.112,9237.752
9.113,9237.995
9.114,9238.238
9.115,9238.481
9.116,9238.723
9.117,9238.966
9.118,9239.209
9.119,9239.452
9.120,9239.694
9.121,9239.937
9.122,9240.179
9.123,9240.422
9.124,9240.665
9.125,9240.907
9.126,9241.149
9.127,9241.392
9.128,9241.634
9.129,9241.877
9.130,9242.119
9.131,9242.361
9.132,9242.603
9.133,9242.845
9.134,9243.088
9.135,9243.330
9.136,9243.572
9.137,9243.814
9.138,9244.056
9.139,9244.298
9.140,9244.540
9.141,9244.782
9.142,9245.024
9.143,9245.265
9.144,9245.507
9.145,9245.749
9.146,9245.991
9.147,9246.232
9.148,9246.474
9.149,9246.716
9.150,9246.957
9.151,9247.199
9.152,9247.440
9.153,9247.682
9.154,9247.923
9.155,9248.165
9.156,9248.406
9.157,9248.647
9.158,9248.889
9.159,9249.130
9.160,9249.371
9.161,9249.612
9.162,9249.853
9.163,9250.094
9.164,9250.336
9.165,9250.577
9.166,9250.818
9.167,9251.059
9.168,9251.300
9.169,9251.540
9.170,9251.781
9.171,9252.022
9.172,9252.263
9.173,9252.504
9.174,9252.744
9.175,9252.985
9.176,9253.226
9.177,9253.466
9.178,9253.707
9.179,9253.948
9.180,9254.188
9.181,9254.429
9.182,9254.669
9.183,9254.909
9.184,9255.150
9.185,9255.390
9.186,9255.630
9.187,9255.871
9.188,9256.111
9.189,9256.351
9.190,9256.591
9.191,9256.831
9.192,9257.071
9.193,9257.312
9.194,9257.552
9.195,9257.792
9.196,9258.031
9.197,9258.271
9.198,9258.511
9.199,9258.751
9.200,9258.991
9.201,9259.231
9.202,9259.470
9.203,9259.710
9.204,9259.950
9.205,9260.189
9.206,9260.429
9.207,9260.669
9.208,9260.908
9.209,9261.148
9.210,9261.387
9.211,9261.627
9.212,9261.866
9.213,9262.105
9.214,9262.345
9.215,9262.584
9.216,9262.823
9.217,9263.062
9.218,9263.301
9.219,9263.541
9.220,9263.780
9.221,9264.019
9.222,9264.258
9.223,9264.497
9.224,9264.736
9.225,9264.975
9.226,9265.214
9.227,9265.452
9.228,9265.691
9.229,9265.930
9.230,9266.169
9.231,9266.408
9.232,9266.646
9.233,9266.885
9.234,9267.124
9.235,9267.362
9.236,9267.601
9.237,9267.839
9.238,9268.078
9.239,9268.316
9.240,9268.555
9.241,9268.793
9.242,9269.031
9.243,9269.270
9.244,9269.508
9.245,9269.746
9.246,9269.984
9.247,9270.222
9.248,9270.461
9.249,9270.699
9.250,9270.937
9.251,9271.175
9.252,9271.413
9.253,9271.651
9.254,9271.889
9.255,9272.126
9.256,9272.364
9.257,9272.602
9.258,9272.840
9.259,9273.078
9.260,9273.315
9.261,9273.553
9.262,9273.791
9.263,9274.028
9.264,9274.266
9.265,9274.503
9.266,9274.741
9.267,9274.978
9.268,9275.216
9.269,9275.453
9.270,9275.691
9.271,9275.928
9.272,9276.165
9.273,9276.402
9.274,9276.640
9.275,9276.877
9.276,9277.114
9.277,9277.351
9.278,9277.588
9.279,9277.825
9.280,9278.062
9.281,9278.299
9.282,9278.536
9.283,9278.773
9.284,9279.010
9.285,9279.247
9.286,9279.484
9.287,9279.721
9.288,9279.957
9.289,9280.194
9.290,9280.431
9.291,9280.667
9.292,9280.904
9.293,9281.140
9.294,9281.377
9.295,9281.614
9.296,9281.850
9.297,9282.086
9.298,9282.323
9.299,9282.559
9.300,9282.796
9.301,9283.032
9.302,9283.268
9.303,9283.504
9.304,9283.741
9.305,9283.977
9.306,9284.213
9.307,9284.449
9.308,9284.685
9.309,9284.921
9.310,9285.157
9.311,9285.393
9.312,9285.629
9.313,9285.865
9.314,9286.101
9.315,9286.336
9.316,9286.572
9.317,9286.808
9.318,9287.044
9.319,9287.279
9.320,9287.515
9.321,9287.751
9.322,9287.986
9.323,9288.222
9.324,9288.457
9.325,9288.693
9.326,9288.928
9.327,9289.164
9.328,9289.399
9.329,9289.634
9.330,9289.870
9.331,9290.105
9.332,9290.340
9.333,9290.575
9.334,9290.810
9.335,9291.046
9.336,9291.281
9.337,9291.516
9.338,9291.751
9.339,9291.986
9.340,9292.221
9.341,9292.456
9.342,9292.691
9.343,9292.925
9.344,9293.160
9.345,9293.395
9.346,9293.630
9.347,9293.865
9.348,9294.099
9.349,9294.334
